STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,251,130500,6897,32.28005,-97.234657
48,251,130601,6874,32.280943,-97.383618
48,251,130602,2077,32.296021,-97.467525
48,251,130700,4404,32.358741,-97.403193
48,251,130800,4523,32.363642,-97.389107
48,251,130900,3220,32.358987,-97.375566
48,251,131000,4617,32.330465,-97.401434
48,251,131100,5222,32.346246,-97.401181
48,253,20101,2031,32.563506,-99.693619
48,253,20102,4394,32.554363,-99.632642
48,253,20200,2649,32.755166,-99.897733
48,253,20300,2410,32.88087,-100.128126
48,253,20400,3497,32.936933,-99.790096
48,253,20500,5221,32.648967,-99.822917
48,255,970100,2214,28.999809,-97.94834
48,255,970200,3899,28.882911,-97.905907
48,255,970300,7281,28.791999,-97.845232
48,255,970400,1430,28.887861,-97.716504
48,257,50201,6395,32.776107,-96.473679
48,257,50203,7864,32.693666,-96.422237
48,257,50204,5075,32.750861,-96.406948
48,257,50205,5424,32.770151,-96.447399
48,257,50206,10759,32.729049,-96.457336
48,257,50300,3890,32.746911,-96.297862
48,257,50400,7306,32.750557,-96.274951
48,257,50500,4882,32.724053,-96.289483
48,257,50600,6879,32.76492,-96.200472
48,257,50701,4637,32.652449,-96.336243
48,257,50703,2839,32.581388,-96.204067
48,257,50704,5063,32.641035,-96.192095
48,257,50800,9307,32.5786,-96.44732
48,257,51000,1545,32.592553,-96.299071
48,257,51100,4938,32.579248,-96.303937
48,257,51201,3319,32.493034,-96.209558
48,257,51202,5013,32.486351,-96.342319
48,257,51300,8215,32.392263,-96.197497
48,259,970100,6392,29.976223,-98.805032
48,259,970301,4797,29.842802,-98.748703
48,259,970302,4228,29.79668,-98.786651
48,259,970401,6101,29.767273,-98.671918
48,259,970402,6332,29.847982,-98.639887
48,259,970500,5560,29.792438,-98.724179
48,261,950100,416,27.065647,-97.773573
48,261,990000,0,26.938989,-97.323454
48,263,950100,808,33.247856,-100.629728
48,265,960100,5237,30.063427,-99.105508
48,265,960200,3384,30.071992,-99.16795
48,265,960301,3756,30.021502,-99.277151
48,265,960302,7942,30.104278,-99.272321
48,265,960401,1821,30.007896,-99.159947
48,265,960402,5512,30.035232,-99.166401
48,265,960500,5352,30.061349,-99.143939
48,265,960600,7512,30.035038,-99.126484
48,265,960700,4849,29.991427,-99.130548
48,265,960800,4260,29.938563,-99.010123
48,267,950100,2387,30.49129,-99.69197
48,267,950200,2220,30.48881,-99.776072
48,269,950100,286,33.653281,-100.314415
48,271,950100,3598,29.304886,-100.418801
48,273,20100,5602,27.394174,-97.829684
48,273,20200,5968,27.522483,-97.853482
48,273,20300,7271,27.526252,-97.879176
48,273,20400,6547,27.500254,-97.867809
48,273,20500,6673,27.503821,-97.852017
48,273,990000,0,27.42631,-97.262139
48,275,950100,1850,33.471282,-99.793665
48,275,950200,1869,33.457277,-99.618647
48,277,101,4414,33.8007,-95.52087
48,277,102,4820,33.755711,-95.695975
48,277,200,3552,33.556156,-95.648727
48,277,300,6247,33.638764,-95.37914
48,277,401,3368,33.667292,-95.525422
48,277,402,5870,33.678587,-95.48467
48,277,500,4115,33.673457,-95.544054
48,277,600,2334,33.669794,-95.565862
48,277,700,3020,33.660042,-95.591022
48,277,800,3717,33.652672,-95.55817
48,277,900,4552,33.651127,-95.501694
48,277,1000,3784,33.654873,-95.535843
48,279,950100,2794,34.183576,-102.143364
48,279,950200,1660,34.240316,-102.403697
48,279,950300,2222,34.035327,-102.481456
48,279,950500,3704,33.928818,-102.327224
48,279,950600,3597,33.908637,-102.327393
48,281,950100,2730,31.226787,-98.287585
48,281,950301,6329,31.085013,-97.959482
48,281,950302,3200,31.081451,-98.128675
48,281,950400,3674,31.067684,-98.175015
48,281,950500,3744,31.0588,-98.188335
48,283,950300,6886,28.336046,-99.249834
48,285,100,3431,29.437756,-96.87095
48,285,200,3544,29.450155,-96.966021
48,285,300,2568,29.570953,-97.097561
48,285,400,3586,29.42826,-97.164082
48,285,500,3330,29.289697,-97.073634
48,285,600,2804,29.292297,-97.143569
48,287,100,4789,30.412859,-97.074051
48,287,200,2743,30.324475,-96.897621
48,287,300,3028,30.168884,-96.931338
48,287,400,6052,30.182889,-96.932559
48,289,950100,6692,31.443498,-96.029449
48,289,950200,5414,31.157929,-96.180172
48,289,950300,4695,31.256717,-95.917755
48,291,700100,4147,30.336971,-95.108649
48,291,700200,3042,30.351184,-95.074908
48,291,700300,9514,30.282315,-95.085643
48,291,700400,6334,30.286306,-94.95668
48,291,700500,2423,30.374071,-94.915116
48,291,700600,2862,30.40221,-94.77103
48,291,700700,2507,30.189512,-94.752218
48,291,700800,8892,30.095008,-94.888501
48,291,700900,6059,30.102878,-94.937339
48,291,701000,6216,30.002462,-94.955583
48,291,701100,6954,29.952516,-94.840852
48,291,701200,6089,30.05017,-94.783392
48,291,701300,3492,30.133664,-94.661702
48,291,701400,7112,30.046554,-94.731764
48,293,970100,2180,31.710101,-96.721334
48,293,970200,4027,31.666767,-96.503339
48,293,970300,2341,31.688723,-96.488857
48,293,970400,2182,31.672524,-96.481214
48,293,970500,2003,31.680236,-96.472525
48,293,970600,5915,31.531287,-96.543979
48,293,970700,1798,31.507548,-96.375517
48,293,970800,2938,31.379041,-96.522004
48,295,950200,2083,36.447002,-100.491763
48,295,950300,1219,36.286065,-100.119542
48,297,950100,4615,28.466845,-98.201266
48,297,950200,2169,28.331676,-98.11822
48,297,950300,2513,28.302376,-98.093874
48,297,950400,2234,28.137853,-97.910226
48,299,970100,2674,30.814293,-98.592592
48,299,970200,3524,30.749691,-98.677723
48,299,970300,1837,30.631701,-98.569847
48,299,970400,3443,30.546008,-98.383454
48,299,970500,6030,30.664792,-98.453
48,299,970600,1793,30.753413,-98.448576
48,301,950100,82,31.745821,-103.602226
48,303,100,2628,33.625749,-101.833828
48,303,201,1856,33.618455,-101.873281
48,303,202,1993,33.596079,-101.863841
48,303,301,3884,33.594844,-101.881496
48,303,302,7258,33.606275,-101.884833
48,303,402,4464,33.585319,-101.928707
48,303,403,3543,33.585572,-101.915244
48,303,404,7437,33.586674,-101.951382
48,303,405,10654,33.604081,-101.924045
48,303,500,7260,33.582433,-101.881958
48,303,603,3125,33.5881,-101.866813
48,303,605,903,33.587211,-101.859517
48,303,607,2160,33.580786,-101.862565
48,303,700,2140,33.588269,-101.84779
48,303,900,5096,33.601508,-101.812313
48,303,1000,3311,33.589313,-101.806528
48,303,1200,2769,33.569821,-101.821356
48,303,1300,3254,33.570536,-101.850023
48,303,1400,4852,33.570514,-101.863019
48,303,1501,2138,33.5742,-101.878403
48,303,1502,2194,33.567152,-101.87918
48,303,1601,3000,33.570042,-101.911587
48,303,1602,3126,33.568207,-101.895766
48,303,1702,6056,33.568316,-101.934362
48,303,1705,6146,33.529172,-101.932193
48,303,1706,5251,33.568607,-101.953969
48,303,1707,3906,33.527727,-101.949186
48,303,1708,2406,33.545485,-101.930587
48,303,1709,4209,33.553341,-101.929137
48,303,1801,5446,33.55587,-101.913758
48,303,1803,5378,33.54113,-101.912732
48,303,1804,4022,33.525916,-101.912977
48,303,1901,4742,33.555969,-101.896801
48,303,1903,5508,33.539394,-101.896343
48,303,1904,1413,33.523564,-101.894273
48,303,2001,2063,33.556703,-101.883155
48,303,2002,3372,33.55634,-101.875215
48,303,2101,5624,33.538394,-101.87884
48,303,2102,2716,33.52403,-101.879388
48,303,2202,5084,33.524326,-101.858461
48,303,2203,2899,33.539622,-101.865988
48,303,2204,4963,33.536715,-101.85562
48,303,2300,4568,33.55622,-101.862722
48,303,2400,6743,33.551867,-101.845517
48,303,2500,2547,33.536916,-101.829395
48,303,10101,1656,33.677124,-101.678689
48,303,10102,2476,33.6607,-101.685615
48,303,10200,7318,33.67705,-101.810102
48,303,10301,3499,33.686537,-101.975712
48,303,10302,2794,33.692057,-101.993233
48,303,10402,2065,33.577246,-101.997059
48,303,10403,5585,33.512083,-101.931619
48,303,10404,3095,33.50455,-102.010063
48,303,10405,4735,33.605768,-101.969632
48,303,10406,4555,33.544313,-102.01015
48,303,10407,7179,33.513518,-101.959015
48,303,10408,8495,33.476017,-101.959508
48,303,10502,3117,33.513026,-101.911956
48,303,10504,3826,33.511786,-101.895195
48,303,10505,4361,33.512195,-101.879029
48,303,10506,3798,33.512724,-101.863201
48,303,10508,7927,33.466589,-101.848888
48,303,10509,2398,33.499107,-101.913511
48,303,10510,2108,33.500447,-101.894744
48,303,10511,3869,33.497399,-101.872748
48,303,10600,6058,33.434911,-101.647636
48,303,10700,3810,33.517119,-101.685581
48,303,980000,0,33.656793,-101.823598
48,305,950400,1917,33.323012,-101.812366
48,305,950500,2661,33.167204,-101.801052
48,305,950600,1337,33.006659,-101.814432
48,307,950300,5476,31.130318,-99.337925
48,307,950400,1477,31.116109,-99.326133
48,307,950500,1330,31.27327,-99.345514
48,309,100,2133,31.555439,-97.132105
48,309,200,3579,31.542105,-97.10608
48,309,300,4214,31.546892,-97.120468
48,309,400,5398,31.541906,-97.125143
48,309,598,5593,31.533757,-97.13908
48,309,700,3172,31.547315,-97.15278
48,309,800,2977,31.54247,-97.162401
48,309,900,4994,31.557789,-97.171934
48,309,1000,2937,31.556283,-97.157741
48,309,1100,5979,31.568199,-97.168242
48,309,1200,3342,31.561587,-97.147129
48,309,1300,2268,31.573035,-97.157775
48,309,1400,7399,31.585683,-97.1295
48,309,1500,2838,31.567025,-97.115159
48,309,1600,6007,31.602166,-97.101892
48,309,1700,5399,31.605196,-97.083877
48,309,1800,2418,31.562657,-97.080487
48,309,1900,4258,31.534081,-97.112063
48,309,2000,3684,31.482095,-97.115638
48,309,2100,4337,31.51503,-97.126256
48,309,2302,4919,31.524097,-97.185174
48,309,2498,4718,31.535235,-97.172252
48,309,2501,4651,31.525446,-97.201963
48,309,2503,5454,31.510893,-97.21513
48,309,2504,3437,31.498777,-97.236847
48,309,2600,5315,31.543352,-97.200446
48,309,2700,3964,31.548143,-97.178814
48,309,2800,3789,31.562144,-97.191302
48,309,2900,3689,31.534972,-97.289899
48,309,3000,3653,31.584004,-97.180847
48,309,3200,4514,31.636671,-97.099682
48,309,3300,1755,31.634423,-97.08964
48,309,3400,6533,31.665419,-97.119744
48,309,3500,4012,31.661619,-96.988617
48,309,3601,3174,31.547813,-96.84729
48,309,3602,2614,31.495607,-96.949121
48,309,3701,3159,31.437354,-97.0908
48,309,3703,4968,31.457608,-97.139798
48,309,3706,9038,31.453473,-97.189387
48,309,3707,8635,31.482297,-97.216782
48,309,3708,6860,31.45995,-97.21161
48,309,3801,6582,31.394823,-97.234894
48,309,3802,6002,31.31128,-97.304854
48,309,3900,8644,31.453892,-97.37138
48,309,4000,4957,31.561847,-97.394441
48,309,4102,5106,31.671666,-97.304573
48,309,4103,7166,31.623605,-97.233372
48,309,4201,3768,31.800456,-97.085871
48,309,4202,3690,31.74155,-97.181191
48,309,4300,7209,31.517625,-97.151046
48,309,980000,5,31.598674,-97.209234
48,311,950100,707,28.449157,-98.51005
48,313,100,3601,30.980333,-95.722816
48,313,200,2357,30.96138,-95.897319
48,313,300,2774,30.925683,-96.096192
48,313,400,4932,30.951605,-95.912168
48,315,950100,2296,32.804509,-94.201455
48,315,950200,2957,32.797483,-94.482905
48,315,950300,3037,32.789469,-94.586456
48,315,950400,2256,32.764691,-94.353812
48,317,950100,1362,32.305456,-101.893467
48,317,950200,3437,32.136182,-101.798129
48,319,950100,2164,30.748396,-99.233164
48,319,950200,1848,30.759021,-99.196437
48,321,730100,2679,28.995573,-95.980113
48,321,730201,6853,29.012759,-95.93593
48,321,730202,1532,29.010735,-95.849876
48,321,730301,3883,28.975401,-95.956992
48,321,730302,4617,28.95594,-95.963524
48,321,730303,785,28.950643,-95.883258
48,321,730400,2821,28.963657,-95.975943
48,321,730501,3301,28.790581,-95.805511
48,321,730600,5749,28.716007,-96.216
48,321,730700,4482,28.902738,-96.160933
48,321,990000,0,28.570588,-95.963731
48,323,950201,7083,28.638326,-100.420185
48,323,950204,4219,28.681821,-100.491142
48,323,950205,8704,28.682924,-100.473436
48,323,950300,7457,28.724484,-100.484786
48,323,950400,3650,28.713598,-100.491728
48,323,950500,5673,28.725071,-100.499905
48,323,950601,2666,28.702338,-100.493396
48,323,950602,5394,28.694968,-100.481844
48,323,950700,9412,28.787383,-100.506729
48,325,101,6351,29.329093,-98.89098
48,325,102,7709,29.455054,-98.862738
48,325,200,1760,29.352718,-99.276877
48,325,300,8490,29.388284,-99.124646
48,325,401,5477,29.177968,-98.839038
48,325,402,4107,29.228388,-98.883546
48,325,500,5129,29.311935,-99.139308
48,325,800,6983,29.146504,-98.913242
48,327,950300,2242,30.899442,-99.772013
48,329,100,5388,32.029033,-102.072397
48,329,200,4928,32.020644,-102.094047
48,329,302,5504,32.010714,-102.131832
48,329,303,4258,32.014863,-102.114425
48,329,304,3962,32.024167,-102.136695
48,329,305,4943,32.029497,-102.118013
48,329,401,3435,31.990344,-102.143532
48,329,402,4754,31.996887,-102.126635
48,329,500,4771,32.000357,-102.105064
48,329,600,4231,32.010296,-102.087893
48,329,1100,5130,31.989862,-102.100432
48,329,1200,6228,31.984526,-102.127043
48,329,1300,5971,31.976018,-102.132751
48,329,1400,4576,31.982897,-102.076867
48,329,1500,4262,31.989834,-102.059997
48,329,1700,4164,32.014888,-102.062145
48,329,10104,6978,32.031619,-102.157668
48,329,10105,2642,32.017855,-102.147688
48,329,10106,5451,32.008541,-102.145827
48,329,10107,4377,32.03792,-102.129654
48,329,10108,3370,32.044703,-102.103109
48,329,10109,7858,31.930923,-102.101905
48,329,10112,11417,32.039109,-102.105606
48,329,10113,9514,31.983256,-101.973792
48,329,10114,5331,31.943283,-102.237267
48,329,10200,3429,32.010206,-102.073446
48,329,980000,0,31.94037,-102.208113
48,331,950100,2469,30.911316,-97.008712
48,331,950300,3861,30.708951,-97.081706
48,331,950401,3292,30.853441,-96.958812
48,331,950402,3736,30.853151,-96.993436
48,331,950500,2612,30.729102,-96.809059
48,331,950700,5915,30.65603,-97.011858
48,331,950800,2872,30.603649,-97.177213
48,333,950100,2042,31.549727,-98.585946
48,333,950200,2894,31.44179,-98.572597
48,335,950200,7333,32.398835,-100.868038
48,335,950400,2070,32.372223,-100.846483
48,337,950100,2583,33.756383,-97.569399
48,337,950200,1777,33.81714,-97.750703
48,337,950300,2838,33.787005,-97.727209
48,337,950400,5108,33.532612,-97.819833
48,337,950500,5412,33.561306,-97.842308
48,337,950600,2001,33.59398,-97.64778
48,339,690100,9909,30.123849,-95.752986
48,339,690201,9537,30.182483,-95.762087
48,339,690202,6770,30.146519,-95.688899
48,339,690300,4681,30.205662,-95.717776
48,339,690401,5643,30.234135,-95.606817
48,339,690402,15781,30.183915,-95.625512
48,339,690500,7570,30.242646,-95.529912
48,339,690601,20181,30.213309,-95.529368
48,339,690602,18616,30.185106,-95.568158
48,339,690700,8127,30.205531,-95.466671
48,339,690800,4237,30.199546,-95.494646
48,339,690900,4459,30.198347,-95.517861
48,339,691000,3993,30.186539,-95.51172
48,339,691100,4170,30.177384,-95.515436
48,339,691200,7228,30.169259,-95.492408
48,339,691301,4485,30.167825,-95.519083
48,339,691302,5581,30.155011,-95.500217
48,339,691400,8644,30.125492,-95.471391
48,339,691500,3954,30.137713,-95.47094
48,339,691601,3836,30.149847,-95.459629
48,339,691602,5200,30.135148,-95.453666
48,339,691700,1127,30.159099,-95.468994
48,339,691800,7799,30.145165,-95.441146
48,339,691900,6239,30.130872,-95.419059
48,339,692001,25252,30.133029,-95.399382
48,339,692002,5961,30.094681,-95.37177
48,339,692100,10690,30.21286,-95.432945
48,339,692200,8978,30.221154,-95.348834
48,339,692300,15803,30.099299,-95.277517
48,339,692400,8609,30.07114,-95.231006
48,339,692500,8331,30.11961,-95.203553
48,339,692601,4440,30.208334,-95.279933
48,339,692602,10150,30.139205,-95.253543
48,339,692700,7058,30.214683,-95.244582
48,339,692801,8647,30.206907,-95.158726
48,339,692802,3745,30.160439,-95.16295
48,339,692900,4518,30.279531,-95.172525
48,339,693000,10144,30.308598,-95.324997
48,339,693101,6175,30.306692,-95.442125
48,339,693102,4189,30.297773,-95.437673
48,339,693200,7514,30.262981,-95.437847
48,339,693300,6565,30.292973,-95.477762
48,339,693400,4252,30.297459,-95.46092
48,339,693500,5633,30.326422,-95.465214
48,339,693600,2878,30.31946,-95.482789
48,339,693700,6834,30.345173,-95.508184
48,339,693800,3728,30.352496,-95.47184
48,339,693900,11162,30.332529,-95.440919
48,339,694000,9070,30.363972,-95.331084
48,339,694101,11249,30.439276,-95.447447
48,339,694102,5731,30.413601,-95.433927
48,339,694201,6786,30.453718,-95.540761
48,339,694202,10463,30.403123,-95.540553
48,339,694301,12302,30.404706,-95.627696
48,339,694302,7656,30.373665,-95.616619
48,339,694400,7387,30.345659,-95.600163
48,339,694500,6402,30.295638,-95.620619
48,339,694600,6405,30.32811,-95.745735
48,339,694700,3272,30.466286,-95.698235
48,341,950100,2092,36.012254,-101.81641
48,341,950200,6671,35.952123,-101.980399
48,341,950300,7739,35.870205,-101.964843
48,341,950400,5402,35.854097,-101.967997
48,343,950100,4661,33.185651,-94.721157
48,343,950200,5718,32.997725,-94.726479
48,343,950300,2555,33.029464,-94.726714
48,345,950100,1210,34.012828,-100.844887
48,347,950100,2624,31.809717,-94.532009
48,347,950200,4875,31.741127,-94.827439
48,347,950301,7258,31.599564,-94.725253
48,347,950302,7509,31.555919,-94.64711
48,347,950400,7442,31.684774,-94.598578
48,347,950501,2573,31.646279,-94.649381
48,347,950502,4706,31.636447,-94.629812
48,347,950600,6529,31.622831,-94.65029
48,347,950700,4526,31.620506,-94.668572
48,347,950800,4010,31.590743,-94.668284
48,347,950900,2678,31.590525,-94.638392
48,347,951000,4674,31.607109,-94.634435
48,347,951100,5120,31.49512,-94.43099
48,349,970100,3705,32.225035,-96.464607
